class_id,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_entropy,fractal_dim,foreground_ratio,sym_lr,sym_tb,sym_axis_shift,sym_axis_corr,sym_bilateral_texture_corr,color_h_bin0,color_h_bin1,color_h_bin2,color_h_bin3,color_h_bin4,color_h_bin5,color_h_bin6,color_h_bin7,color_h_mean,color_h_std,color_s_bin0,color_s_bin1,color_s_bin2,color_s_bin3,color_s_bin4,color_s_bin5,color_s_bin6,color_s_bin7,color_s_mean,color_s_std,color_v_bin0,color_v_bin1,color_v_bin2,color_v_bin3,color_v_bin4,color_v_bin5,color_v_bin6,color_v_bin7,color_v_mean,color_v_std,shape_area,shape_perimeter,shape_circularity,shape_aspect_ratio,shape_solidity,shape_extent,cub_name,scientific_name,Sequence,Species1,Family1,Order1,Avibase.ID1,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
22,22.324672261087592,2.907034290382144,0.41966962688926895,0.005596233153162727,0.8286327901589733,5.863176565721053,1.7745204963796692,0.3889129638671875,0.06349206289150403,0.04915767751035287,0.2,0.05414574206140231,0.9993055396452732,0.58453369140625,0.1725830078125,0.0603607177734375,0.080987548828125,0.040325927734375,0.0612091064453125,0.0,0.0,47.33890075683594,40.90830147501131,0.27635498046875,0.213818359375,0.1808135986328125,0.1465179443359375,0.0889678955078125,0.042376708984375,0.022100830078125,0.0290496826171875,76.47698059082032,45.79038443201035,0.082049560546875,0.1677001953125,0.1571624755859375,0.1448822021484375,0.1237060546875,0.1108062744140625,0.098175048828125,0.1155181884765625,123.75245361328125,68.83521074544728,12057.9,1820.7813495159148,0.05836815250647074,0.7876596844925672,0.4935413055681682,0.344145506361095,Chuck_will_Widow,Caprimulgus carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,5.43325457526628,1.0379824948140879,0.6999404719493383,0.027537004401393162,0.9563587473012607,4.645215352098718,1.7468130582789407,0.4597412109375,0.13797869475759572,0.12774537805622874,0.0,0.1342793374169001,0.9812274394750146,0.29542236328125,0.084417724609375,0.13720703125,0.4610992431640625,0.0154205322265625,0.00643310546875,0.0,0.0,71.97979125976562,27.388011967005433,0.312548828125,0.2251434326171875,0.2405792236328125,0.152239990234375,0.0390625,0.015057373046875,0.006134033203125,0.009234619140625,63.404412841796876,38.222978411194795,0.1279876708984375,0.1639068603515625,0.111517333984375,0.0847442626953125,0.099005126953125,0.1489898681640625,0.1485626220703125,0.1152862548828125,126.87379760742188,68.7044396457589,30615.5,1405.5763409376145,0.19140045153732996,1.0899417892156862,0.6780070370872309,0.5977177363949003,Brandt_Cormorant,Phalacrocorax penicillatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,3.325047745136827,0.7796388089136864,0.746776870981555,0.029069139138149253,0.9744862806609695,4.444084724462114,1.7324911020634155,0.4186431884765625,0.22715132024424242,0.13901002997697817,-12.8,0.16381241051515755,0.9855620804828964,0.3123291015625,0.09266357421875,0.091619873046875,0.473309326171875,0.0191925048828125,0.0108856201171875,0.0,0.0,73.26904602050782,29.963911453901215,0.3374420166015625,0.4689971923828125,0.1433074951171875,0.030364990234375,0.013916015625,0.00506591796875,0.00074462890625,0.0001617431640625,45.76060791015625,26.256456836068914,0.1614837646484375,0.1276214599609375,0.141912841796875,0.11202392578125,0.119287109375,0.158221435546875,0.1222076416015625,0.0572418212890625,116.56372985839843,64.619394213894,24350.8,1485.381635260582,0.13108927293152256,0.8183894404536008,0.5522917964011788,0.4650588868035535,Red_faced_Cormorant,Phalacrocorax urile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,7.10095271037771,1.2466830929914714,0.6611894058256886,0.018077178068033016,0.9147007961969422,4.8264042985048885,1.7261982292599356,0.404315185546875,0.12150283394832921,0.12724290779875236,-12.8,0.09299257456534223,0.9900090204858765,0.3293731689453125,0.0269775390625,0.0455596923828125,0.5198028564453125,0.049102783203125,0.0291839599609375,0.0,0.0,76.50631408691406,41.86197602957761,0.1820709228515625,0.3408477783203125,0.212237548828125,0.0905975341796875,0.0905059814453125,0.056304931640625,0.0213623046875,0.006072998046875,74.16170043945313,41.09937351287547,0.08682861328125,0.1067718505859375,0.1176055908203125,0.149761962890625,0.154156494140625,0.166656494140625,0.147833251953125,0.0703857421875,131.5160919189453,63.0526465491197,13872.9,1179.8431252241135,0.13805804561871,1.013568289544962,0.6226140642826601,0.43295951390182524,Pelagic_Cormorant,Phalacrocorax pelagicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,5.124952830541546,1.0083546186040178,0.7016156351496224,0.02269909827286438,0.9661183326869711,4.726197345591395,1.728303672252726,0.4012908935546875,0.13327517436630368,0.15600681713416145,12.8,0.09915402858012935,0.9566554652129469,0.3038787841796875,0.2160186767578125,0.1160247802734375,0.26143798828125,0.0718536376953125,0.0307861328125,0.0,0.0,67.38111572265625,33.83933690579483,0.2094635009765625,0.262957763671875,0.233551025390625,0.1681854248046875,0.0788604736328125,0.0297760009765625,0.0119476318359375,0.0052581787109375,72.8644287109375,40.801743968345505,0.15675048828125,0.1325897216796875,0.1377410888671875,0.114276123046875,0.107568359375,0.121966552734375,0.1097564697265625,0.1193511962890625,121.46558532714843,74.30266477831086,20066.1,1597.3956742048263,0.1513585593770207,1.223655123532764,0.6086444561219986,0.46188870859960607,Bronzed_Cowbird,Molothrus aeneus,10528.0,Molothrus aeneus,Icteridae,Passeriformes,AVIBASE-EAEEA093,10.0,4.0,6.0,0.0,4.0,22.2,14.7,6.1,9.7,29.1,108.0,27.1,80.4,25.3,77.0,62.61,Dunning,,NO,,,Forest,2.0,1.0,Omnivore,Granivore,Terrestrial,7.2,35.86,23.63,-99.9,2518193.73
27,5.377377036275323,0.9421326512251497,0.7421690712716151,0.043149316664821684,0.9526257980125848,4.338805928891323,1.7389790361560344,0.4328369140625,0.2280752498144875,0.18064248758104423,-14.4,0.15383474869907793,0.9830018160686796,0.4887237548828125,0.0940185546875,0.031597900390625,0.2313629150390625,0.0973541259765625,0.0569427490234375,0.0,0.0,63.9241455078125,36.05346742421916,0.258978271484375,0.27056884765625,0.177789306640625,0.219805908203125,0.04825439453125,0.013153076171875,0.005206298828125,0.006243896484375,66.20610046386719,37.5657439528577,0.1067474365234375,0.170513916015625,0.1429595947265625,0.0885711669921875,0.1478179931640625,0.1117095947265625,0.1797943115234375,0.051885986328125,120.93286437988282,63.28793456386982,33956.3,1462.088028740883,0.2315112204566588,0.8711383928571429,0.6992930613369523,0.6277820229319345,Shiny_Cowbird,Molothrus bonariensis,10526.0,Molothrus bonariensis,Icteridae,Passeriformes,AVIBASE-AA779804,25.0,10.0,14.0,1.0,4.0,19.7,12.5,6.5,8.3,25.5,109.9,29.5,78.2,27.3,82.7,41.49,Dunning,,NO,,,Woodland,2.0,1.0,Omnivore,Invertivore,Terrestrial,-44.17,28.13,-10.72,-59.54,13210499.69
28,11.51987468458102,1.757637468445094,0.5870252641372853,0.05519827305656964,0.9066063356753764,5.011717883113334,1.7292258607387012,0.3617706298828125,0.06625004333282815,0.04344996360348666,-25.6,0.07039541148741121,0.9610655585257488,0.7768646240234375,0.10401611328125,0.029925537109375,0.0666473388671875,0.0072998046875,0.01524658203125,0.0,0.0,29.960015869140626,32.02817959810466,0.346307373046875,0.3767303466796875,0.174383544921875,0.05167236328125,0.0225250244140625,0.0100372314453125,0.0068389892578125,0.011505126953125,50.798651123046874,38.06330488446501,0.1677154541015625,0.124468994140625,0.17440185546875,0.1281646728515625,0.12496337890625,0.1284271240234375,0.10045166015625,0.0514068603515625,109.69647216796875,64.96892588831324,15482.2,1693.9811086416244,0.08593785624860147,1.134174997823661,0.5163825017846602,0.357958241694034,Brown_Creeper,Certhia americana,8533.0,Certhia americana,Certhiidae,Passeriformes,AVIBASE-BAC33609,6.0,3.0,3.0,0.0,4.0,16.2,9.6,2.0,2.8,14.2,63.6,15.3,48.2,24.1,63.3,8.1,Dunning,,NO,,,Forest,1.0,1.0,Carnivore,Invertivore,Insessorial,12.86,63.31,45.97,-101.91,6543644.5
29,6.582441527442645,1.1611522913220746,0.6876772980262386,0.032039532250736934,0.9424396078557116,4.617186359384848,1.7252125350017562,0.4161407470703125,0.2317460740556317,0.12886901670484963,-6.8,0.2313067673280164,0.9921294263951745,0.434149169921875,0.2429229736328125,0.0634185791015625,0.22503662109375,0.0285003662109375,0.0059722900390625,0.0,0.0,53.005148315429686,32.19824894747636,0.4328643798828125,0.1888153076171875,0.103631591796875,0.1073944091796875,0.041925048828125,0.1060546875,0.01683349609375,0.0024810791015625,63.129696655273435,44.8593471230716,0.120263671875,0.16510009765625,0.1448974609375,0.116455078125,0.085699462890625,0.07947998046875,0.094891357421875,0.193212890625,128.08258972167968,71.5596623067252,17679.0,1308.2600183963775,0.17727993125715327,1.16039262704967,0.7038357419672533,0.5444863290269757,American_Crow,Corvus brachyrhynchos,6985.0,Corvus brachyrhynchos,Corvidae,Passeriformes,AVIBASE-9E9F2476,13.0,4.0,9.0,0.0,4.0,51.1,35.4,14.7,17.7,59.3,309.6,109.1,199.9,35.3,177.3,448.76,Dunning,,NO,,,Human Modified,2.0,2.0,Omnivore,Omnivore,Terrestrial,24.53,63.75,46.23,-97.42,11573830.54
30,6.055995115032319,0.982895702816357,0.7343240381123001,0.055063208083652795,0.9671543849490215,4.357470716535324,1.7985585576574477,0.5246185302734375,0.15134239080948456,0.15237897799862693,1.4,0.1466579804162918,0.9738005908104681,0.2678741455078125,0.0601531982421875,0.130902099609375,0.47271728515625,0.058673095703125,0.00968017578125,0.0,0.0,77.4812225341797,36.82386175660956,0.5768341064453125,0.1477264404296875,0.079803466796875,0.067877197265625,0.0960540771484375,0.022296142578125,0.005841064453125,0.0035675048828125,46.64393310546875,38.35464950016101,0.0567108154296875,0.1446197509765625,0.112957763671875,0.107275390625,0.080999755859375,0.079730224609375,0.1828155517578125,0.2348907470703125,149.48162231445312,75.5329585774961,16767.5,994.417729473114,0.29642540183433974,0.7981686827956989,0.7110429966675047,0.5535443091925986,Fish_Crow,Corvus ossifragus,6971.0,Corvus ossifragus,Corvidae,Passeriformes,AVIBASE-43E56D2C,13.0,4.0,9.0,0.0,4.0,43.3,27.2,13.8,14.8,47.1,276.7,100.6,176.2,36.3,157.1,284.6,Dunning,,NO,,,Coastal,3.0,1.0,Omnivore,Omnivore,Terrestrial,24.53,44.92,33.75,-84.16,970986.53
31,5.267477865901865,1.0423243470497134,0.6835959945699395,0.014823861370420582,0.9490334167799439,4.873045715629209,1.7508756259462008,0.441900634765625,0.06360794366106218,-0.06882280590512115,-6.8,0.07179861078269496,0.9859664246424533,0.5391357421875,0.35321044921875,0.0502410888671875,0.0442626953125,0.0084197998046875,0.004730224609375,0.0,0.0,35.818240356445315,23.55594523436487,0.2273895263671875,0.2218536376953125,0.172576904296875,0.153546142578125,0.0932861328125,0.0624267578125,0.030438232421875,0.038482666015625,84.67484741210937,48.6333072671301,0.0375244140625,0.16337890625,0.1538848876953125,0.14229736328125,0.1652191162109375,0.1574371337890625,0.117218017578125,0.0630401611328125,127.4100555419922,60.204813920725314,21391.5,1400.3662351131438,0.20713879487587147,1.1545432581684307,0.6410871329696478,0.490080016652467,Black_billed_Cuckoo,Coccyzus erythropthalmus,1658.0,Coccyzus erythropthalmus,Cuculidae,Cuculiformes,AVIBASE-41E9F54B,5.0,2.0,3.0,0.0,4.0,27.0,17.0,5.7,6.6,22.9,136.9,55.3,80.3,40.8,143.4,50.9,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,32.02,55.74,43.59,-90.65,4944717.14
32,6.41289923603401,1.1609494730789487,0.6821004091689774,0.017460671682248137,0.9460316145804504,4.866070039656143,1.720757342451273,0.40208740234375,0.09654865132344356,0.06069558331736623,-9.6,0.11461139707736959,0.9625722477423059,0.3209716796875,0.3574493408203125,0.0908843994140625,0.2238494873046875,0.00498046875,0.0018646240234375,0.0,0.0,55.684423828125,29.896258915897352,0.0965240478515625,0.2043548583984375,0.1787109375,0.214312744140625,0.1532501220703125,0.09156494140625,0.0295806884765625,0.03170166015625,101.37440490722656,52.80141963228539,0.0969635009765625,0.15130615234375,0.1393035888671875,0.1256927490234375,0.110150146484375,0.0895538330078125,0.0904815673828125,0.1965484619140625,132.38281860351563,73.63272919234262,16187.0,1158.2080418586731,0.19585181426488307,1.002289983717278,0.6419597744189108,0.43839357811607815,Mangrove_Cuckoo,Coccyzus minor,1655.0,Coccyzus minor,Cuculidae,Cuculiformes,AVIBASE-84F096F7,13.0,6.0,5.0,2.0,8.0,31.3,20.6,6.8,9.1,28.1,135.0,43.0,92.5,31.7,155.3,63.89,Dunning,,NO,,,Woodland,2.0,2.0,Carnivore,Invertivore,Insessorial,-2.92,28.42,14.86,-79.81,1105292.18
33,6.040763373206701,1.2185469188722462,0.6387649183695203,0.010923014453619935,0.9520457066725792,5.089205578448424,1.730613547584121,0.4234283447265625,0.08439874100407642,0.11871821192549477,-6.4,0.05528076074717945,0.9798631775485603,0.4310882568359375,0.4547271728515625,0.0329925537109375,0.0358154296875,0.00810546875,0.0372711181640625,0.0,0.0,40.478555297851564,29.884569258076873,0.1050537109375,0.193341064453125,0.1693511962890625,0.17391357421875,0.1249481201171875,0.07705078125,0.0470703125,0.109271240234375,112.0504150390625,64.95781927054288,0.0554443359375,0.124896240234375,0.1617919921875,0.1584228515625,0.1278961181640625,0.1198089599609375,0.1110198974609375,0.1407196044921875,134.36092834472657,67.35149321411531,14357.3,1436.1721231222152,0.10073482601764383,1.1089529914529916,0.49152601770182186,0.3543838428386873,Yellow_billed_Cuckoo,Coccyzus americanus,1653.0,Coccyzus americanus,Cuculidae,Cuculiformes,AVIBASE-0CF12F81,12.0,3.0,7.0,2.0,4.0,29.2,20.0,7.0,8.2,24.5,143.4,62.4,82.6,43.0,146.3,64.0,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,-14.02,48.99,36.04,-90.96,5270361.03
34,8.397749094984146,1.5257681002875085,0.5918962786346864,0.01170898063842545,0.9094151986311539,5.195535001791941,1.8270596088287738,0.5526214599609375,0.19892257763981833,0.07392980602245561,-15.2,0.16465377147255061,0.981495992629878,0.8344482421875,0.1019866943359375,0.0203857421875,0.0170013427734375,0.009893798828125,0.0162841796875,0.0,0.0,26.197610473632814,21.88729937145381,0.3183502197265625,0.20706787109375,0.1993499755859375,0.1318115234375,0.0715240478515625,0.036419677734375,0.0178924560546875,0.017584228515625,68.77373046875,45.55255909019661,0.0177764892578125,0.08460693359375,0.1250457763671875,0.12623291015625,0.1957672119140625,0.2087005615234375,0.13585205078125,0.10601806640625,146.6301483154297,56.002478665756925,16965.1,1313.0809545755387,0.15820482505977887,1.4254655423749258,0.5959641504256655,0.4461142863960431,Gray_crowned_Rosy_Finch,Leucosticte tephrocotis,10149.0,Leucosticte tephrocotis,Fringillidae,Passeriformes,AVIBASE-029491CD,5.0,1.0,4.0,0.0,4.0,12.9,9.9,6.4,8.1,19.6,105.5,38.6,66.2,36.9,69.8,37.8,Dunning,,NO,,,Grassland,3.0,3.0,Herbivore,Omnivore,Terrestrial,36.31,69.4,61.61,-142.55,2279904.65
35,4.373905432568997,0.86444639751623,0.7390979860862167,0.03178694549128426,0.9652436422553569,4.514889316331722,1.7621529338477309,0.4832977294921875,0.12865098567726202,0.1494776046454432,-14.4,0.09015021522071129,0.9866477688158248,0.6408447265625,0.10419921875,0.1035400390625,0.1289642333984375,0.001751708984375,0.0207000732421875,0.0,0.0,39.60635681152344,33.31485683192288,0.218133544921875,0.313519287109375,0.2530548095703125,0.121527099609375,0.0619781494140625,0.024578857421875,0.0053955078125,0.001812744140625,65.49302978515625,37.387926643986596,0.0572174072265625,0.1284881591796875,0.110986328125,0.1338470458984375,0.1324127197265625,0.19144287109375,0.0948883056640625,0.1507171630859375,139.5150604248047,62.766923655130256,23355.7,1737.1886002540589,0.13869215730399467,0.9153838269223185,0.5991881739118317,0.4308375844441231,Purple_Finch,Haemorhous purpureus,10154.0,Haemorhous purpureus,Fringillidae,Passeriformes,AVIBASE-B4EE123D,8.0,3.0,5.0,0.0,4.0,12.2,9.1,7.5,9.0,16.6,81.1,22.8,58.2,28.1,59.5,23.3,Dunning,,NO,,,Forest,2.0,2.0,Herbivore,Omnivore,Insessorial,32.56,62.24,50.66,-99.96,4534365.72
36,9.280737030896892,1.4414919294874378,0.6413848876421075,0.01594630672519144,0.9271467246911591,5.062291553147118,1.7822780213542966,0.4767059326171875,0.03578379987049629,0.1278985967102359,-13.4,-0.004948335054288755,0.9942458439517778,0.4615631103515625,0.143084716796875,0.07237548828125,0.2993377685546875,0.0130767822265625,0.0105621337890625,0.0,0.0,54.91654052734375,39.52447533293323,0.1713775634765625,0.26195068359375,0.249072265625,0.11453857421875,0.107183837890625,0.054730224609375,0.0240203857421875,0.01712646484375,82.04052734375,43.03299482596701,0.091778564453125,0.121136474609375,0.113250732421875,0.1163970947265625,0.1306060791015625,0.1197357177734375,0.1029083251953125,0.20418701171875,140.13954467773436,69.49419540763031,24984.9,1483.7603483438493,0.19941600967671366,1.0342177110673667,0.7434507430129507,0.550491222946053,Northern_Flicker,Colaptes auratus,3870.0,Colaptes auratus,Picidae,Piciformes,AVIBASE-2B7F2525,14.0,7.0,7.0,0.0,10.0,38.4,27.6,8.2,7.9,28.4,151.8,37.5,114.3,24.8,105.3,131.46,Dunning,,NO,,,Shrubland,2.0,2.0,Carnivore,Invertivore,Generalist,19.26,68.71,50.48,-99.78,10804791.76
37,4.398078925160003,0.8402867658352084,0.7505756825378649,0.02434195888422188,0.9569039043105452,4.556660502670914,1.7447938289706593,0.44625244140625,0.08355907907293106,0.032018699747950644,12.0,0.07727668160096053,0.9958066988324006,0.2552581787109375,0.7328369140625,0.006121826171875,9.1552734375e-06,0.000823974609375,0.004949951171875,0.0,0.0,38.36541748046875,13.330859009982168,0.0226348876953125,0.2018096923828125,0.268817138671875,0.2005767822265625,0.2029876708984375,0.071673583984375,0.01934814453125,0.012152099609375,102.57755432128906,38.89206236326489,0.0526702880859375,0.153094482421875,0.1221221923828125,0.1631072998046875,0.1569122314453125,0.1462066650390625,0.1036651611328125,0.1022216796875,130.69803466796876,60.8576140251317,20607.8,1373.4706084012985,0.1589903649316125,1.002972896742379,0.5384739964684262,0.37688429387683914,Acadian_Flycatcher,Empidonax virescens,5873.0,Empidonax virescens,Tyrannidae,Passeriformes,AVIBASE-2778A3F4,48.0,5.0,8.0,35.0,5.0,13.3,9.1,6.1,4.0,17.1,71.0,19.9,52.1,27.5,58.8,12.6,Dunning,,NO,,,Forest,2.0,3.0,Carnivore,Invertivore,Insessorial,26.59,45.34,36.73,-87.99,3006134.68
38,4.6145701272018425,0.9126923891834361,0.7246962796699534,0.01973653467988889,0.950414995011591,4.690676104446478,1.7495025429100917,0.4597320556640625,0.102828087618889,0.14992799204026697,-18.8,0.07787057992174046,0.9563637480910934,0.5607696533203125,0.2626678466796875,0.04801025390625,0.100860595703125,0.017095947265625,0.010595703125,0.0,0.0,42.715667724609375,27.32868794213506,0.1169708251953125,0.1321685791015625,0.20465087890625,0.2694854736328125,0.1333587646484375,0.0635223388671875,0.0285888671875,0.0512542724609375,103.53112487792968,53.57663247119196,0.018243408203125,0.10455322265625,0.1784271240234375,0.1626220703125,0.1541046142578125,0.15699462890625,0.1276031494140625,0.0974517822265625,137.4738555908203,57.28768424559521,20978.7,1579.576824450493,0.09888490305607998,0.9758736903058335,0.5386923981683612,0.3999914461813982,Great_Crested_Flycatcher,Myiarchus crinitus,5763.0,Myiarchus crinitus,Tyrannidae,Passeriformes,AVIBASE-8D6D5F2B,18.0,4.0,6.0,8.0,4.0,22.7,15.5,8.5,6.9,21.8,98.8,21.6,79.4,21.4,88.1,32.1,Dunning,,NO,,,Woodland,1.0,3.0,Omnivore,Invertivore,Insessorial,8.61,55.55,40.77,-88.84,5137539.15
39,4.789625867960952,0.9487254816108356,0.7117600903885603,0.020469425803083238,0.9513531117238616,4.726535437209746,1.6812402933603683,0.3543365478515625,0.12460142933455827,0.1343517573376713,1.0,0.0998780710994397,0.9438499090462354,0.506768798828125,0.2999542236328125,0.082708740234375,0.059698486328125,0.0336212158203125,0.01724853515625,0.0,0.0,43.133200073242186,29.25738708200323,0.234539794921875,0.271484375,0.2112457275390625,0.1491180419921875,0.0669952392578125,0.032293701171875,0.015667724609375,0.0186553955078125,72.481298828125,48.51052647182765,0.1223297119140625,0.148004150390625,0.1549407958984375,0.1614715576171875,0.150860595703125,0.12901611328125,0.082080078125,0.0512969970703125,113.35702819824219,60.28481994870232,17632.4,1669.2870854139328,0.09201603723594075,1.0175863264034057,0.538671318320147,0.411673530743507,Least_Flycatcher,Empidonax minimus,5884.0,Empidonax minimus,Tyrannidae,Passeriformes,AVIBASE-F5837054,18.0,2.0,3.0,13.0,4.0,12.4,7.6,5.4,3.5,15.9,61.1,14.2,47.9,22.8,50.8,10.0,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,39.58,65.34,51.73,-102.26,5753545.24
40,4.7591740484854785,0.8832461865557653,0.745357286786602,0.03770526074511764,0.951046273667352,4.393572502785885,1.8006387655232552,0.5452667236328125,0.2569436008218677,0.2526711341413031,-10.4,0.22651187669901324,0.9901355536951005,0.227569580078125,0.2304290771484375,0.063299560546875,0.3869049072265625,0.0579681396484375,0.0338287353515625,0.0,0.0,75.01339111328124,33.69647147560477,0.29688720703125,0.437628173828125,0.1078399658203125,0.056109619140625,0.0888702392578125,0.0066650390625,0.002716064453125,0.00328369140625,56.51798706054687,30.27325560459247,0.024981689453125,0.14571533203125,0.14306640625,0.1081085205078125,0.078265380859375,0.1275238037109375,0.1419708251953125,0.2303680419921875,148.87794799804686,66.66109554372547,36079.8,1720.6137534618379,0.16925523613250704,0.9671022727272728,0.6794431244663934,0.5922812750302858,Olive_sided_Flycatcher,Contopus cooperi,5888.0,Contopus cooperi,Tyrannidae,Passeriformes,AVIBASE-951C150C,8.0,3.0,4.0,1.0,4.0,19.9,12.2,8.5,6.5,14.7,104.7,38.5,63.2,37.9,68.8,32.1,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,29.44,68.45,51.88,-110.87,9652028.65
